accuracy,mean_response_time_ms,response_time_variance,repeat_error_rate,correction_rate,completion_time_ms,current_difficulty,previous_session_accuracy,recent_trend,label
0.508671721699681,9333.503689520208,0.7284766841211328,0.38787825970024964,0.055899470252876116,99037.91352815127,2,0.8936960569686209,-0.1414607765487883,0
0.6447284351945167,7566.889553953769,0.2395513490931246,0.37256020396618045,0.10841571641336878,162751.39492239276,3,0.7668793193037947,-0.8609701621024692,0
0.738916560935646,2792.365601422158,0.4747376149873008,0.2128728796153706,0.7617542943987393,124447.88337170954,4,0.7669067910254229,-0.9750169015365666,1
0.6276956838705985,6062.7932795387505,0.24698899528567952,0.41964383404502764,0.7868739696208048,111425.49156633584,1,0.49480260902927486,0.41046293592927174,1
0.8549501657414503,7042.546933846091,0.5802338234353299,0.5186433659586747,0.9882346113645742,63222.59763242001,1,0.7916483414021303,-0.8369090344760213,0
0.8088247269742654,1831.4860061702375,0.720573768059968,0.11040353262737139,0.0675963853471534,156676.6661063149,1,0.5589941315642613,-0.21960859901790197,2
0.49641195779333475,3905.0445526114136,0.3310747386981765,0.4026611603647491,0.8891844116211186,19206.807327565122,2,0.6245956658061679,0.32452754329497013,1
0.7579669876344522,9102.708675237202,0.603020848287122,0.16339400935918383,0.317216045644085,162957.67540804032,4,0.8236562132695925,0.9967699576653268,0
0.8268006851508448,5888.144451759415,0.824854774413739,0.14573955469181418,0.3278505857462005,121006.18928655608,3,0.9498327567798436,-0.5538681732654833,1
0.6770956224095878,2561.47858757301,0.09422428516449166,0.3516363186556743,0.1272822518804576,42213.74140672349,5,0.7106115962463386,-0.9805816398877516,1
0.5198931175616088,1666.4555821319323,0.7106705990412712,0.11245778053610903,0.9863001769447391,163509.23540723138,1,0.516918688710662,-0.9174954725635218,0
0.8866087926804624,5423.155488011338,0.3231449444353802,0.5419899503330454,0.9809892369086733,65480.17669006634,3,0.4880256054465529,-0.5533894093457035,1
0.5338395953442137,5703.014368776869,0.12264995652494426,0.29089338423771066,0.8648296087379439,38606.341419327364,3,0.920477762140783,0.9860127012311934,0
0.6027072010026951,3676.9372878688173,0.5456542076143488,0.45781847078267396,0.09078008664523651,64254.83047284959,1,0.8633914047293804,-0.8457596246869217,1
0.7854993601217873,6488.952269981625,0.22626231926773177,0.4465003104134689,0.8416496257092356,173382.29582311772,5,0.3409063678293104,0.49853059789043486,1
0.8907092685328146,1152.504519084193,0.8213617926691577,0.1866233351663539,0.634613993132807,137968.94488214358,2,0.9052994742155562,-0.7001386596737045,1
0.9081616337628275,1878.827086028336,0.04289590953107614,0.2710139128985309,0.1287754459542828,165854.83246910496,2,0.7714726092252738,-0.5924724217020072,1
0.6160869699678154,5689.601299606962,0.09865289627089746,0.296693613838034,0.2617577572464618,60808.24513035514,4,0.7708666551107854,-0.8281419193829256,1
0.8914463430902213,1087.2490915223125,0.5209961259858169,0.11517435939619207,0.6892241314982004,24014.67745737997,2,0.8334804899362809,-0.543776786757127,2
0.6837908089543394,8868.633267415456,0.5889417840769567,0.24704584643752883,0.8034407743807608,105668.38857979355,3,0.8380556862186409,-0.7689527943114907,0
0.707925673143736,1850.3905193369096,0.7298866645227469,0.19857403332036988,0.8480870459764742,92110.13146187172,2,0.9117772825568194,-0.9651719446739335,1
0.6453013821578876,6902.238803803097,0.2592607282521938,0.3920985332281985,0.543830241058919,132502.81325005094,4,0.8186227341150196,0.5972905107492359,1
0.8791772076748084,4216.43269628704,0.8417604082132918,0.2029823416898865,0.5346199166159713,102254.78069820529,3,0.7311781512757326,-0.6190141574783656,1
0.38044819059090573,4297.98360165136,0.9531423397737832,0.28165700215852413,0.6842090128612494,77399.35183100008,3,0.955766209288982,-0.7627855303215523,0
0.5986590205696427,7766.450521805866,0.4990393035948636,0.19613565104302452,0.7777225492331079,10796.59519333571,5,0.5129187987652086,-0.4555989885304157,0
0.8916913232451109,5244.890274642683,0.7605313649698012,0.3034976077915621,0.17058578123542134,89516.91492897221,1,0.7354681358919988,0.5075482138663059,1
0.784771612779088,7393.72690461673,0.5248483545437927,0.3147063673811724,0.7398376595512928,30509.27945574309,1,0.932107311171613,-0.5504218275471677,0
0.9493936041328687,5299.316673151307,0.06946702941221061,0.397485514385112,0.34168658915571326,166740.18752793284,1,0.7848496033978923,0.0838105766674444,1
0.8583373459082819,6132.600743350003,0.3261115128426211,0.3956415500665421,0.38375862092234236,166690.0761901404,4,0.5478086133869231,-0.5659304845393265,1
0.6475644178510022,7726.788964761809,0.087486689627015,0.5107123735882338,0.07771296487580193,146620.33125416352,2,0.7338703704950302,-0.22581781002259382,0
0.8579377243901719,6269.433057752116,0.9888791192550135,0.4834667788731774,0.5884207622682687,36837.33348804651,1,0.9200988861019415,0.04267049137459722,1
0.8690341933565224,6348.343539193492,0.2290259120733772,0.7149827058652245,0.09342009753464486,35064.59833535817,2,0.6427517352590107,0.5156390372482018,0
0.5290214802414378,7997.586118562147,0.6359004194157187,0.17558177766554633,0.9131356037168568,105762.73973842083,1,0.837771732704491,-0.4366174775101037,0
0.6511457822536105,9516.324750284046,0.28434510194493734,0.35401422401759647,0.6209703062606208,133668.50074675024,5,0.7449728477487998,-0.1070430995661551,0
0.5883764744759382,4078.8034623856993,0.6532462153559259,0.29913348658785244,0.9902818551181863,163771.6758269252,2,0.5524197641819765,0.2858221918329833,1
0.9080403979367927,5982.612993646537,0.21040169087048244,0.3329189278512091,0.24565215263060536,161985.84382967703,4,0.8953866433012394,-0.44952151263910944,1
0.956318374061485,1319.5949984686831,0.7852700659100745,0.3978947736132451,0.6796005638656374,36405.688732048206,4,0.8770059352104398,-0.5599267384872515,1
0.9535437444155195,3908.636865404236,0.11081160283663549,0.16590354635418061,0.9644299883251574,179230.57151295754,2,0.19499011456062923,0.13781626493397692,1
0.5495346679529837,4414.467645949167,0.8951504000902802,0.2273367695802309,0.2985782643116781,36655.571868129184,4,0.8892519560954197,0.9047888810602287,1
0.7983691564575395,8434.754509828485,0.8404216925407945,0.056659751949906335,0.09632264849009353,152820.10258309668,3,0.45515887642902836,0.820156045564739,0
0.9448830813391883,5377.22782019393,0.6788073436383856,0.38978903113723473,0.6339765767215981,109780.7445375782,4,0.590070493866,0.20072475406408707,1
0.6304796353037824,7445.130546335349,0.06741462714284785,0.12466011769793893,0.3660991667653586,125308.70062092168,5,0.703525843806444,-0.156010405524438,0
0.843275044756087,680.5703002438779,0.20856902832892832,0.1815694142147455,0.2730576337101296,112675.20211592772,5,0.752282874012899,0.1316254665756269,1
0.5370792482408929,4912.680361468998,0.859361595691076,0.12339048998825107,0.9935876507434108,157845.94720810573,2,0.8426430424526578,0.6039910935142476,0
0.7668327836692785,9062.51781905405,0.12197443430259514,0.39090692645186226,0.7541093361033211,118306.60600597007,4,0.7378038106690679,-0.8143063578223084,0
0.747948435107594,2630.9821384049583,0.15593209630802007,0.42074226078489585,0.4853946330124377,154272.8496517189,2,0.7000000135133585,0.5623771001969475,0
0.7171556609456584,799.4607604175728,0.5440033237555207,0.11610796838023209,0.05000339738296611,36242.55638552391,1,0.7552486755297322,0.3160390311506476,1
0.8074626164270294,4617.382970278026,0.2741774396743437,0.011443244453359097,0.19161567751387543,157340.14422686506,3,0.6871661616977162,-0.46191426963659055,1
0.6936605565081185,7192.102296152156,0.2220756999439295,0.41242410695478193,0.2987784252729758,178802.06447173323,2,0.3255750459021589,0.7520793596134845,0
0.8269202468678515,4817.4033149939605,0.5758134318481806,0.585380352156316,0.4871966015662851,122456.15514909569,2,0.8133913712742774,-0.8401261638694328,0
0.7822093173965847,4869.7939783570255,0.37257667645802905,0.43300063176601966,0.49724984156495955,175981.3877309056,2,0.7211304892467879,0.8373673837848863,0
0.3382469519769455,6863.147891764035,0.14055989676966874,0.5054606067035178,0.024733363223272464,47380.201555653686,2,0.6976939974291306,-0.2241538604458968,0
0.7241010434605898,2916.6936786889655,0.5348537675454644,0.2163034340891565,0.9433562700169744,150978.13045889596,5,0.4518803770678828,0.6206353278572416,1
0.8599112545626415,7642.953020598786,0.38701240327862274,0.4207020132224096,0.5428071794385061,38737.98717286484,3,0.33907697698323835,-0.6910873557869428,0
0.827247667159291,1954.5785436044675,0.7345167742737694,0.525895606340272,0.019727166985385458,97710.26976920215,1,0.9159963150623845,0.13506330499988017,0
0.8438067295593595,4259.630750216884,0.1027554423205892,0.09340197232007998,0.7013351941755451,122885.94854957254,3,0.4028767664414131,-0.9331058736388691,1
0.8266101239301327,6732.077030473721,0.6206132439459738,0.7149740338507822,0.07135151191748523,122244.58282190328,2,0.7286826864943627,-0.4425361089274804,0
0.652188831266775,8369.505568686878,0.4364933269432477,0.28812078445103906,0.7211704248752308,124046.36011485041,5,0.7676370710591259,0.6593126472724962,0
0.8355971003171622,8019.545176068025,0.4060618750524041,0.20803956086174202,0.7014924808277764,64557.19781416864,1,0.5711733546357562,-0.09129190560134526,0
0.6999772037787169,7356.013193423129,0.2322876880083412,0.4857760857521775,0.9849231640718714,175532.58649137453,2,0.8919555641113788,0.3190014436240398,0
0.8218593977787356,3911.415643595715,0.03042602820271112,0.12398682877125192,0.34203741900804685,11114.008978904976,2,0.8523898605661541,0.6144413540696212,1
0.7778882543257616,1661.8910047903767,0.8476891943646455,0.26431722218332787,0.14432729155620838,115569.73628048587,4,0.41664828760180966,0.0606614709594151,1
0.8694653743327073,2559.9250680834107,0.3264100860344259,0.21017350890297581,0.09186927264528366,157238.6523021357,3,0.8607384138460928,0.17165086303447352,1
0.6643595503837364,8715.921238476607,0.6810910397298471,0.11853201891649287,0.07172607017319477,161489.2448757372,3,0.8857880073022507,0.5326854229206786,0
0.7543340628652719,8644.648016260264,0.9475873997767074,0.5300629868023861,0.8103332019188126,132434.91823814152,3,0.7953337558825244,-0.7591104890966447,0
0.663304785667837,9539.82809912065,0.5649902980821316,0.1953720486784719,0.7185480698277238,107718.07476916844,4,0.6425570671226489,-0.8568953484271016,0
0.9277501302091156,1221.8921930076453,0.3971469025198663,0.40881216959780314,0.9759152167268906,87746.9594774081,5,0.5423311466427848,0.24384586562449262,1
0.9311923117131288,5599.686310135833,0.2682735663487037,0.33475645474085153,0.30918604001577765,86417.7191355956,5,0.9022138784646623,0.9501286950208192,1
0.568574344587114,6662.488926590218,0.9340437926474934,0.6260945827593044,0.803102453194843,82266.85234328102,5,0.643959343473754,0.2895023028290724,0
0.49967712813780896,7251.245082135138,0.6820768180511428,0.43514844690507665,0.09301409544523409,128981.75005025967,1,0.9220992440212826,0.4101962165732922,2
0.5555742695239623,6616.700732599087,0.6652813932565596,0.12645324075989633,0.9038798924183518,134305.43472394274,4,0.9105887966761271,0.3171021970350132,1
0.30673237159354966,7815.108204071679,0.42615832514527696,0.21456450138518934,0.051830308809569514,97509.59929802417,4,0.9465305283656239,0.21139223472675805,0
0.871983675681599,3914.979974748745,0.8450487128674307,0.1177973442833805,0.7878834824080981,135938.0000707285,5,0.7743757776461707,-0.6047571351956307,1
0.31201700845018593,2204.6113352870807,0.7136721870094871,0.6820024861511074,0.30735552483599093,99837.3808977396,5,0.6677815342257957,0.6805501035711106,0
0.5359705726828938,2443.5420354291664,0.2831832717810161,0.3994706214469007,0.1811930065503532,26549.789516826586,5,0.48408482483296894,0.15282592166034648,1
0.7302465324991889,613.7975499665612,0.599578660025048,0.3639126514000966,0.7045145277165422,154774.56180814252,4,0.6240341841388689,0.9567294763146286,1
0.5905680476590286,3828.057785009112,0.43019395460126564,0.09772973370367903,0.8958780317725217,157981.67685217044,5,0.9577035653694588,-0.8618360870006212,1
0.6705436003586598,1371.5684833597843,0.006590162829713031,0.21767197593572343,0.7641260393832877,55298.406957081555,3,0.7151004260392236,-0.4030320891573125,1
0.3461361651028987,3554.1425815068133,0.8076234315017974,0.09851325697445347,0.31309994507250605,143693.68048048974,5,0.6391064230488376,-0.8012768812338871,0
0.829923671535465,6467.995733079354,0.1228303489197008,0.4153868041212089,0.3535706548949362,96899.06978543167,3,0.6102160426214819,0.7183183743414354,1
0.6762433807531378,8997.54152807479,0.5099545060026142,0.19953488736653693,0.18930459488898066,31084.620621007947,2,0.4389208766495069,0.6357410741990088,0
0.6002725074415509,8476.251784409906,0.3362261930848156,0.29026146419141124,0.8240615928810386,77659.77827526141,2,0.6191274662917996,0.5461149157275249,0
0.9644093527378761,2900.4050135969806,0.3420890412006775,0.38572522741406257,0.10709363432911001,23013.832907047574,4,0.6673284390107523,0.3572112897761732,1
0.5968443649288645,1773.789850881446,0.477364883413808,0.3186279382078929,0.9032139272687502,143699.38928242313,1,0.6614874670206716,-0.7868059212517395,1
0.953643459413969,2334.1866010689473,0.997023104019745,0.33304538666466815,0.6011342470204014,43359.68867148195,2,0.3874840416513842,-0.1881019565382751,1
0.53944704341194,9724.373193084266,0.4083796806314758,0.14625334488391525,0.5888549556969969,37946.62318898734,4,0.7276791039215549,0.4090178512155358,0
0.48670835374969135,5720.007557012163,0.1823292298165724,0.382800104724347,0.8378214680964453,45451.39736302001,4,0.8556140008020566,-0.2783166609251877,1
0.8837660391628253,2233.771118505461,0.6136063380493689,0.07699853124088624,0.6675332513946711,48442.27216577088,3,0.7859691989450587,0.4356828322737232,1
0.583987365990651,8487.088469524744,0.23628770803952126,0.23377794708476907,0.304239258238281,124571.87077621513,3,0.7646364147526483,-0.4292124354207185,0
0.8116414081413805,4254.316820969272,0.10554913671295041,0.05791958108106647,0.34951512211682656,118562.16695861833,5,0.8649996052528307,0.08707586768109743,0
0.8713233678974095,9042.61044375991,0.05017417206592911,0.4175264534361515,0.17305419112463594,31987.226098972296,2,0.6779989155168801,-0.2909331948535556,0
0.8577605028770214,2976.432704927622,0.022881274019683873,0.28713469538748815,0.46406324189881676,133151.261637408,3,0.6863674189075175,0.8430012294159661,1
0.6284379839620208,4235.606708640244,0.4311646483110637,0.40168183383886447,0.11015476574537764,69339.70751721633,1,0.9672594880933845,-0.11521802567460226,1
0.7601322772949104,5297.003746505803,0.42672577987339366,0.3203413055105264,0.6530365073268742,87770.36421960316,4,0.6785159352224713,-0.4266489292301414,1
0.7783877583330863,8979.8456738458,0.18554540007795295,0.19241129819512592,0.16922884111400438,31226.1931693168,5,0.9253963103913141,-0.8859788362920638,0
0.3371276707155157,8753.195600248031,0.7840190537712093,0.12137226756548619,0.863931773080585,130466.42953671706,3,0.6044487916250805,-0.7090916773468412,0
0.7414284702112457,5956.37316788684,0.12927062791987876,0.5937987529889985,0.7004625869282826,73957.7650247947,3,0.6121328213398329,0.12981315608391264,0
0.8605380031959957,2606.8673429184614,0.9153171926393024,0.588483913153031,0.8915112545312555,117462.03255661362,3,0.4499197399858997,0.4022860579929428,0
0.8839357923009384,4331.891231509813,0.5875759776432724,0.6452053858345956,0.08703098758689021,82627.56059215273,2,0.9182768301976484,0.9087358286117782,0
0.8451055258773464,9768.514120972302,0.02761637610492962,0.05994021336491581,0.7985093345022022,18307.696111307625,3,0.6827920165865964,0.19360642926712313,0
0.7518432075399782,6273.845626835319,0.9629726257427166,0.3271986044858134,0.8808047250283427,129593.22619556077,4,0.8321182580934183,0.36153345035231577,1
0.8605401987456005,7920.428673679869,0.3079412595458536,0.43570819124862054,0.04456980890805162,103926.38724194115,3,0.3714110432056171,0.2396186093138195,0
0.6587121830756478,4773.714605933487,0.4499749595778534,0.11705771042421459,0.9990759552011765,83821.63673841198,1,0.6461150606192387,0.8049582808735221,1
0.9412778144812646,5554.069116934661,0.28426869299455215,0.3152433583318881,0.3006443161582324,44263.83842033299,3,0.8232804850061688,-0.39511988712487556,1
0.8619130919985593,4575.064066209168,0.7284212980337775,0.2701845592318159,0.21172121420910117,116138.34651930636,5,0.6268853805489901,0.20644118994682192,1
0.6808863617407889,7177.749481588696,0.48568022071953865,0.18852909032139242,0.4149052232572311,56783.5658869968,5,0.7278255114592931,0.9195673711070051,0
0.691899498580204,8588.974631925335,0.1323729594025026,0.0529470886657081,0.008635392161345234,82959.63076640801,1,0.576656290716557,-0.9857433994150493,0
0.7428365789787669,5319.953660633354,0.10420395235945379,0.4370713580789457,0.8859063259938282,19602.475005087777,5,0.45019414909139893,-0.45804182894301815,1
0.7831983410981689,5068.240857044144,0.7253754133245748,0.2658444038753822,0.26849088256260567,142046.90621863247,2,0.7039611749945764,0.5175691973340633,1
0.872321351317976,3732.721437434771,0.2370814049312715,0.6380003527002015,0.5215915003083935,25306.304011085536,4,0.9629286171500152,-0.060167130805636626,0
0.9487357819864348,2182.418595793796,0.13779337463847252,0.3730571627059251,0.6235595196178519,161442.7333259795,4,0.7125541001296928,-0.6632361251327992,1
0.6442668352404964,9422.853367313533,0.4994275969978428,0.44380010780508006,0.7910917957996293,157487.68523814186,2,0.25943360491008405,0.14330098506978395,0
0.6668148792089259,3502.757327455298,0.802765287536304,0.21377178889653473,0.25020611322083885,175085.28721898553,5,0.5402241058988092,0.030139683254695404,1
0.5886931503820583,8106.568903955712,0.27878274587313046,0.3809340654388347,0.7171463674048554,164435.01127684044,1,0.9621381277678785,-0.09176020941341845,0
0.5903204199626304,7295.796702231005,0.27643161170080777,0.44883378246020295,0.11766088104213868,175139.30121677727,1,0.862269982790772,-0.3165096086527568,0
0.7712686944014903,8013.717202642226,0.8338812602603769,0.09178229042960553,0.704235167888883,160836.96150970075,4,0.8076637459492504,-0.894926038103995,0
0.6591680708240923,9399.297267034974,0.14783379456878265,0.13869315580855068,0.9192955325575564,29126.46285722048,1,0.4863914098087209,0.2082465513627214,0
0.6614574998030279,6422.022222098523,0.6167275917865472,0.32028751432597574,0.08502626835322535,84405.91673431093,2,0.8208190829685684,0.0345138429254781,1
0.6695045345034302,9030.528262129425,0.9550134829825855,0.48156944302448784,0.11670280081525009,22946.58150790987,4,0.680427712535166,0.1707192714484307,0
0.6321997229232356,2093.1245676667895,0.8413031495773076,0.5967172495565278,0.5572274999306963,102700.69513548721,3,0.8777808215800565,-0.9951196355195464,0
0.5546529389784273,6453.769471589482,0.061815233779729195,0.14017554219581266,0.04640042234298569,100058.64945146159,2,0.8949196876709614,-0.8346325966233741,0
0.9575456535531385,7836.618322688821,0.3199108765616254,0.12725729956061196,0.18739050928894896,166770.32121976977,2,0.6798637432275733,-0.6646059552529762,0
0.6243781501079966,3080.5907420696535,0.14237446559261635,0.38168416606765004,0.19019213638464905,174848.10666954715,1,0.9577378212092891,-0.10312260071007495,1
0.7572521680071184,7537.161112273668,0.9492406376871397,0.5299107238588214,0.4812474627313026,54139.48796027411,1,0.7704255850674094,0.6157982310103194,0
0.7721269170525672,7895.52987660425,0.9859415662220812,0.1334781892887054,0.24848702931046718,108993.18445955533,1,0.5546188734006371,-0.508304703999285,0
0.7433045054569336,8396.285582156226,0.2349930205400379,0.35134405333862895,0.4755228555695976,88955.10424100129,3,0.8358818562491535,0.6166808738030793,0
0.9096624816477648,3472.3876696613615,0.6696990448287525,0.006103560023499223,0.5211757882794222,102944.97970596196,2,0.8794395506488423,-0.5294910887044413,1
0.6348294501753957,6975.262606598937,0.8416317320471184,0.4425541023903986,0.7306443875369544,100393.77616512727,5,0.3313189709405871,0.4980844921444214,0
0.5219529749634771,3390.4061923927397,0.23368028441447652,0.5649021782471515,0.9459921947408432,165401.14956444773,4,0.8637395746492328,0.7484630462677067,0
0.7311380535503712,7520.883681235326,0.18768063432097748,0.07596586657786783,0.503747216366288,162341.38179289148,1,0.9051099984189196,0.6329270509771525,0
0.5007150722377898,4898.2498188842665,0.011211023247280294,0.40988931262064837,0.3550053454922537,30865.235929329378,1,0.7916101185060866,0.4767655520617917,2
0.5658309545410637,6176.67155800859,0.4119624569415259,0.3573210090784216,0.2587034130508934,68668.73033086644,2,0.8796549144330602,-0.9231142139383308,1
0.974346229949354,4450.4798235904045,0.8994374623947164,0.3287097726771964,0.6346572115041288,137971.76251077413,3,0.9498120667112978,-0.3396940391514012,1
0.808971095578615,2038.8378058333308,0.9029796490563489,0.26004301516386796,0.942917111525436,126277.80799111072,1,0.6408933012630772,-0.6069749908332298,1
0.5923734651459167,2191.280531250955,0.12774312750901629,0.17017951091862796,0.7646549117737659,117302.73445361912,3,0.5715289089600167,-0.050824721743864654,0
0.8842095518611868,1236.9046189902779,0.20435248052839494,0.055814057254118005,0.20610263188837785,178947.7734904045,3,0.4611332788577401,-0.2914233055631088,2
0.5514755026439897,6371.690457355787,0.4080473309345336,0.40060769347144554,0.8933041306354866,67278.95974070794,5,0.6514599309372652,0.23560341802976126,1
0.8413496045557047,8562.064780554063,0.7806245451637019,0.33349466544856976,0.73551330808424,97592.27998292743,3,0.7522071143987495,0.1314881940368171,0
0.7166616634404209,697.9498494897689,0.6118514835317286,0.29528361423256405,0.12794486123635818,176455.56345271665,5,0.6475931524832883,-0.13829122731858856,1
0.8351543935946855,1129.2752698393583,0.5138497435202164,0.42004477621362535,0.7128024155789623,128243.88736408188,4,0.892854189899214,0.5348211083828824,0
0.8499095260991166,4845.936426877648,0.5919318842226031,0.07969346397647815,0.2893554574062266,120275.64627187648,3,0.8262993993487997,-0.9703894985726136,1
0.7958070678721217,7508.346993597799,0.09619969380229665,0.6321268016383498,0.49139665733010973,36307.0308086698,4,0.8270881812829002,0.7315209461717502,0
0.6385190001566511,1998.2226247635374,0.477663642254907,0.5737742936929037,0.3002313140914188,51931.67358571676,3,0.6648861322370676,-0.9940990766010374,0
